발생위치,구,동,발생규모,파손개수,위도,경도,연도,월,일,일최대기온,일최저기온,일평균기온,일최대습도,일최저습도,일평균습도,일총강수량,인구수,포트홀 위험 지수,osmid,pagerank,kmeans_cluster
대구 남구 대명동 3057,남구,대명동,0.16,1,35.844399,128.563313,2024,2,5,6.9,1.2,4.2250000000000005,89.0,70.0,76.83333333333333,4.5,"10,120",-0.3722833109753346,3884785738,3.722977160423354e-05,0
대구 남구 대명동 3057,남구,대명동,0.12,1,35.844978,128.564067,2024,2,5,6.9,1.2,4.2250000000000005,89.0,70.0,76.83333333333333,4.5,"10,120",-0.3718824106136983,3884785738,3.722977160423354e-05,0
대구 달서구 월성동 77,달서구,월성동,1.0,1,35.832189,128.524707,2024,2,5,6.4,1.5,3.904166666666667,96.0,70.0,80.375,5.5,"40,650",-0.0228697677475907,436866577,4.09519404552037e-05,2
대구 중구 대봉동 654-1,중구,대봉동,0.1,1,35.862338,128.606552,2024,2,6,4.9,0.9,3.233333333333333,77.0,54.0,68.375,0.0,"7,754",-3.595920191539583,2521970422,2.718191216863906e-05,0
대구 동구 신천동 845-15,동구,신천동,0.09,1,35.86786,128.618637,2024,2,6,4.9,0.9,3.233333333333333,77.0,54.0,68.375,0.0,"11,778",-3.6353439131188745,288220091,4.3334229445221214e-05,0
대구 북구 팔달동 523-4,북구,팔달동,0.64,1,35.897799,128.548868,2024,2,6,5.2,-0.2,2.7875,84.0,58.0,73.25,0.0,"33,939",-2.9162412575907624,7105515889,4.16467070225455e-05,0
대구 북구 태전동 881-60,북구,태전동,0.3,1,35.911117,128.548568,2024,2,6,5.4,-0.5,2.9125,79.0,48.0,64.75,0.0,"21,781",-4.411312217093935,1694655073,4.0897438279996807e-05,0
대구 북구 읍내동 1342,북구,읍내동,5.0,1,35.934153,128.548735,2024,2,6,5.4,-0.5,2.9125,79.0,48.0,64.75,0.0,"25,006",-4.49009413483719,436697994,8.213826804214128e-05,3
대구 북구 태전동 991,북구,태전동,1.0,1,35.930593,128.548045,2024,2,6,5.4,-0.5,2.9125,79.0,48.0,64.75,0.0,"21,781",-4.418327973422578,1723584365,5.718405932722862e-05,3
대구 남구 대명동 2320,남구,대명동,0.54,1,35.858934,128.574524,2024,2,6,4.9,0.9,3.233333333333333,77.0,54.0,68.375,0.0,"10,120",-3.623569076089285,3791232424,3.621953037948107e-05,0
대구 북구 매천동 342-1,북구,매천동,0.06,1,35.906788,128.541511,2024,2,6,5.2,-0.2,2.7875,84.0,58.0,73.25,0.0,"33,939",-2.91042820234703,697232770,1.5742413647397652e-05,1
대구 북구 매천동 370,북구,매천동,4.0,1,35.904971,128.541227,2024,2,6,5.2,-0.2,2.7875,84.0,58.0,73.25,0.0,"33,939",-2.949916887968247,436832484,4.213322841244812e-05,0
대구 북구 침산동 1759,북구,침산동,0.36,1,35.882168,128.596045,2024,2,6,4.9,0.9,3.233333333333333,77.0,54.0,68.375,0.0,"3,691",-3.558619037101207,436863607,3.7460619271659204e-05,0
대구 달서구 감삼동 305,달서구,감삼동,0.3,1,35.853477,128.545814,2024,2,6,5.2,-0.2,2.7875,84.0,58.0,73.25,0.0,"12,760",-2.7048123156208272,3141943617,2.7763067009068435e-05,0
대구 북구 침산동 105-62,북구,침산동,0.81,1,35.881939,128.596354,2024,2,6,4.9,0.9,3.233333333333333,77.0,54.0,68.375,0.0,"3,691",-3.5631291661696203,436863607,3.7460619271659204e-05,0
대구 북구 침산동 105-65,북구,침산동,0.42,1,35.884616,128.597343,2024,2,6,4.9,0.9,3.233333333333333,77.0,54.0,68.375,0.0,"3,691",-3.559220387643662,420451129,3.8583235247992825e-05,0
대구 수성구 중동 551-85,수성구,중동,0.25,1,35.84096,128.608428,2024,2,6,4.9,0.9,3.233333333333333,77.0,54.0,68.375,0.0,"13,000",-3.6489500649705846,1344441655,3.079137636074436e-05,0
대구 수성구 상동 656,수성구,상동,0.64,1,35.840536,128.614822,2024,2,6,4.9,0.9,3.233333333333333,77.0,54.0,68.375,0.0,"14,880",-3.671324305658331,4641942598,3.950690115733907e-05,0
대구 남구 봉덕동 1617-18,남구,봉덕동,0.15,1,35.835137,128.605157,2024,2,6,4.9,0.9,3.233333333333333,77.0,54.0,68.375,0.0,"8,291",-3.6016957601729485,5303766482,2.628993879254357e-05,0
대구 수성구 만촌동 산 220-1,수성구,만촌동,0.56,1,35.851917,128.659323,2024,2,6,5.1,0.6,3.341666666666667,81.0,56.0,70.0,0.0,"21,223",-3.2073896724453723,10768987099,3.1047100508099594e-05,0
대구 달서구 성당동 803-1,달서구,성당동,0.1,1,35.839572,128.558643,2024,2,6,5.2,-0.2,2.7875,84.0,58.0,73.25,0.0,"21,657",-2.7901946312878745,436869704,3.967638226373727e-05,0
대구 수성구 노변동 18-9,수성구,노변동,1.0,1,35.841436,128.701769,2024,2,6,5.2,0.4,3.4958333333333336,81.0,55.0,70.20833333333333,0.0,"26,727",-3.298253515388337,436510738,2.6349953714917266e-05,0
대구 달서구 파호동 200-8,달서구,파호동,0.08,1,35.840923,128.47362,2024,2,6,5.2,-0.2,2.7875,84.0,58.0,73.25,0.0,"29,212",-2.864199801656159,436802842,3.483763468473392e-05,0
대구 달서구 파호동 207,달서구,파호동,0.09,1,35.842589,128.472284,2024,2,6,5.2,-0.2,2.7875,84.0,58.0,73.25,0.0,"29,212",-2.864300026746568,436803386,3.564957282586097e-05,0
대구 달서구 파호동 12-3,달서구,파호동,0.12,1,35.85307,128.473886,2024,2,6,5.2,-0.2,2.7875,84.0,58.0,73.25,0.0,"29,212",-2.864600702017796,3141943584,5.5381398813946674e-05,3
대구 달서구 파호동 12-3,달서구,파호동,0.08,1,35.853046,128.475267,2024,2,6,5.2,-0.2,2.7875,84.0,58.0,73.25,0.0,"29,212",-2.864199801656159,2854670074,4.092435730734858e-05,0
대구 달서구 호산동 91-3,달서구,호산동,0.14,1,35.852631,128.481165,2024,2,6,5.2,-0.2,2.7875,84.0,58.0,73.25,0.0,"29,212",-2.864801152198614,2852179965,3.5010398744637425e-05,0
대구 달서구 신당동 1034-4,달서구,신당동,0.1,1,35.851488,128.49084,2024,2,6,5.2,-0.2,2.7875,84.0,58.0,73.25,0.0,"29,212",-2.8644002518369773,3141943404,2.2840996094105597e-05,0
대구 달서구 신당동 310-2,달서구,신당동,0.2,1,35.851592,128.498654,2024,2,6,5.2,-0.2,2.7875,84.0,58.0,73.25,0.0,"29,212",-2.865402502741069,3141943398,3.1972577320112504e-05,0
대구 동구 용계동 437-5,동구,용계동,0.07,1,35.875666,128.674453,2024,2,6,5.1,0.6,3.341666666666667,81.0,56.0,70.0,0.0,"15,669",-3.147926953203315,8218409330,3.381065409411703e-05,0
대구 동구 지저동 930,동구,지저동,0.64,1,35.888606,128.641398,2024,2,6,5.1,0.6,3.341666666666667,81.0,56.0,70.0,0.0,"13,359",-3.130950837828057,4662220819,3.6796212312032163e-05,0
대구 동구 효목동 647,동구,효목동,0.25,1,35.881235,128.639189,2024,2,6,5.1,0.6,3.341666666666667,81.0,56.0,70.0,0.0,"12,283",-3.116473528830777,4644149300,3.8861801395061944e-05,0
대구 동구 효목동 298-9,동구,효목동,0.3,1,35.881763,128.636839,2024,2,6,5.1,0.6,3.341666666666667,81.0,56.0,70.0,0.0,"12,283",-3.1169746542828234,697215831,3.994246706831514e-05,0
대구 달서구 이곡동 1029-1,달서구,이곡동,0.48,1,35.851868,128.502843,2024,2,6,5.2,-0.2,2.7875,84.0,58.0,73.25,0.0,"21,252",-2.7900252527151657,4634468669,5.339486516454803e-05,3
대구 달서구 이곡동 653-9,달서구,이곡동,0.6,1,35.851105,128.510266,2024,2,6,5.2,-0.2,2.7875,84.0,58.0,73.25,0.0,"21,252",-2.791227953800076,7704735040,2.53846171621865e-05,0
대구 달서구 신당동 산 34-10,달서구,신당동,0.1,1,35.864552,128.49125,2024,2,6,5.2,-0.2,2.7875,84.0,58.0,73.25,0.0,"29,212",-2.8644002518369773,1873903544,2.819903417012098e-05,0
대구 달서구 갈산동 358,달서구,갈산동,0.1,1,35.835278,128.501589,2024,2,6,5.2,-0.2,2.7875,84.0,58.0,73.25,0.0,"21,252",-2.786216699279617,4631516524,3.891475866373806e-05,0
대구 달서구 월성동 78,달서구,월성동,0.24,1,35.82549,128.530277,2024,2,6,5.2,-0.2,2.7875,84.0,58.0,73.25,0.0,"40,650",-2.978148060659376,436866575,5.533971053127369e-05,3
대구 달서구 도원동 1431,달서구,도원동,0.3,1,35.808732,128.535833,2024,2,6,5.2,-0.2,2.7875,84.0,58.0,73.25,0.0,"33,065",-2.9042491290224866,4635197466,6.174329924597768e-05,3
대구 달서구 송현동 2041,달서구,송현동,0.15,1,35.825309,128.547013,2024,2,6,5.2,-0.2,2.7875,84.0,58.0,73.25,0.0,"17,294",-2.7478421336484926,4488673538,3.759854626263064e-05,0
대구 달서구 송현동 2041,달서구,송현동,0.04,1,35.826303,128.547859,2024,2,6,5.2,-0.2,2.7875,84.0,58.0,73.25,0.0,"17,294",-2.7467396576539915,436702189,3.5772530688521145e-05,0
대구 달서구 송현동 2041,달서구,송현동,0.2,1,35.828605,128.549813,2024,2,6,5.2,-0.2,2.7875,84.0,58.0,73.25,0.0,"17,294",-2.7483432591005386,436702193,3.547088117601831e-05,0
대구 남구 대명동 2320,남구,대명동,0.06,1,35.852156,128.573809,2024,2,6,4.9,0.9,3.233333333333333,77.0,54.0,68.375,0.0,"10,120",-3.618758271749644,414665117,5.044637485489299e-05,3
대구 남구 대명동 2320,남구,대명동,0.7,1,35.85917,128.574572,2024,2,6,4.9,0.9,3.233333333333333,77.0,54.0,68.375,0.0,"10,120",-3.625172677535832,3791232424,3.621953037948107e-05,0
대구 중구 남산동 49-1,중구,남산동,0.45,1,35.866049,128.586301,2024,2,6,4.9,0.9,3.233333333333333,77.0,54.0,68.375,0.0,"4,144",-3.563970453531533,3889230905,3.990938994640428e-05,0
대구 북구 검단동 887-71,북구,검단동,1.3,1,35.907021,128.62042,2024,2,6,4.9,0.9,3.233333333333333,77.0,54.0,68.375,0.0,"5,892",-3.589658537205041,7712526497,4.54105813917733e-05,3
대구 수성구 범어동 876,수성구,범어동,7.2,1,35.858665,128.632315,2024,2,7,6.1,-1.2,2.8666666666666667,81.0,39.0,56.833333333333336,0.0,"18,556",-5.518720430121059,3781617610,3.188251446489903e-05,0
대구 수성구 범어동 876,수성구,범어동,0.08,1,35.858639,128.63227,2024,2,7,6.1,-1.2,2.8666666666666667,81.0,39.0,56.833333333333336,0.0,"18,556",-5.447360165749723,3781617610,3.188251446489903e-05,0
대구 수성구 만촌동 1331-2,수성구,만촌동,0.09,1,35.875313,128.643111,2024,2,7,7.4,-2.3,2.595833333333333,92.0,39.0,64.54166666666667,0.0,"21,223",-4.184810983557041,3794586066,3.860365648343564e-05,0
대구 달서구 신당동 산 34-10,달서구,신당동,0.04,1,35.864868,128.491428,2024,2,7,6.5,-1.8,2.1625,82.0,39.0,57.958333333333336,0.0,"29,212",-5.520285003543369,1873903639,1.90826497311572e-05,0
대구 달서구 장동 306-1,달서구,장동,0.2,1,35.835672,128.507163,2024,2,7,6.5,-1.8,2.1625,82.0,39.0,57.958333333333336,0.0,"15,996",-5.392080334814277,365395408,4.943657366028113e-05,3
대구 달서구 이곡동 538-5,달서구,이곡동,0.1,1,35.852073,128.503569,2024,2,7,6.5,-1.8,2.1625,82.0,39.0,57.958333333333336,0.0,"21,252",-5.442702801528462,436810420,2.595057385417153e-05,0
대구 수성구 만촌동 1332,수성구,만촌동,2.25,1,35.872025,128.635274,2024,2,7,7.4,-2.3,2.595833333333333,92.0,39.0,64.54166666666667,0.0,"21,223",-4.206459603085424,414665151,5.67621731958483e-05,3
대구 동구 신천동 845-27,동구,신천동,0.09,1,35.867776,128.618635,2024,2,7,6.1,-1.2,2.8666666666666667,81.0,39.0,56.833333333333336,0.0,"11,778",-5.380886506514279,288220091,4.3334229445221214e-05,0
대구 서구 평리동 1621-13,서구,평리동,0.24,1,35.876507,128.554964,2024,2,7,6.5,-1.8,2.1625,82.0,39.0,57.958333333333336,0.0,"6,933",-5.303463956680014,1694300067,3.6972860757829e-05,0
대구 서구 평리동 1621-3,서구,평리동,0.5,1,35.879121,128.554736,2024,2,7,6.5,-1.8,2.1625,82.0,39.0,57.958333333333336,0.0,"6,933",-5.306069809030653,370404494,5.433206849900573e-05,3
대구 서구 평리동 1621-13,서구,평리동,0.08,1,35.87904,128.554755,2024,2,7,6.5,-1.8,2.1625,82.0,39.0,57.958333333333336,0.0,"6,933",-5.301860355233468,370404494,5.433206849900573e-05,3
대구 동구 용계동 938-2,동구,용계동,0.64,1,35.874465,128.687229,2024,2,7,7.4,-2.3,2.595833333333333,92.0,39.0,64.54166666666667,0.0,"15,669",-4.135771673717538,5305332484,3.505186723525842e-05,0
대구 동구 용계동 736-15,동구,용계동,0.7,1,35.873621,128.694978,2024,2,7,7.4,-2.3,2.595833333333333,92.0,39.0,64.54166666666667,0.0,"15,669",-4.136373024259993,8218409273,5.1153795983706725e-05,3
대구 달서구 진천동 293-14,달서구,진천동,0.1,1,35.809191,128.527229,2024,2,7,6.5,-1.8,2.1625,82.0,39.0,57.958333333333336,0.0,"50,198",-5.72701198649396,2889098123,8.249352692345943e-05,3
대구 동구 지저동 431-2,동구,지저동,0.64,1,35.901666,128.636376,2024,2,7,7.4,-2.3,2.595833333333333,92.0,39.0,64.54166666666667,0.0,"13,359",-4.113082728188957,4670362970,4.939968399199034e-05,3
대구 동구 지저동 328-1,동구,지저동,3.24,1,35.903154,128.637636,2024,2,7,7.4,-2.3,2.595833333333333,92.0,39.0,64.54166666666667,0.0,"13,359",-4.139141251695344,1874266897,5.380043074598776e-05,3
대구 동구 지저동 210-6,동구,지저동,0.36,1,35.905939,128.639998,2024,2,7,7.4,-2.3,2.595833333333333,92.0,39.0,64.54166666666667,0.0,"13,359",-4.1102764256575,4634817425,3.242666154454391e-05,0
대구 동구 불로동 1107-1,동구,불로동,0.64,1,35.909696,128.64095,2024,2,7,7.4,-2.3,2.595833333333333,92.0,39.0,64.54166666666667,0.0,"20,235",-4.180619173840265,6296920053,6.0264164050709694e-05,3
대구 동구 불로동 602-6,동구,불로동,0.12,1,35.906797,128.640115,2024,2,7,7.4,-2.3,2.595833333333333,92.0,39.0,64.54166666666667,0.0,"20,235",-4.175407469138987,1874266881,3.591023888342406e-05,0
대구 동구 지저동 431-2,동구,지저동,0.06,1,35.902451,128.636968,2024,2,7,7.4,-2.3,2.595833333333333,92.0,39.0,64.54166666666667,0.0,"13,359",-4.1072696729452245,4670362970,4.939968399199034e-05,3
대구 서구 이현동 45-117,서구,이현동,0.16,1,35.878286,128.532937,2024,2,7,6.5,-1.8,2.1625,82.0,39.0,57.958333333333336,0.0,"18,327",-5.41457464312239,701003701,1.4266725535372763e-05,0
대구 달서구 용산동 산 24-7,달서구,용산동,0.09,1,35.862035,128.525378,2024,2,7,6.5,-1.8,2.1625,82.0,39.0,57.958333333333336,0.0,"28,764",-5.516385848650477,436774609,5.743705206539565e-05,3
대구 달서구 유천동 388-2,달서구,유천동,0.12,1,35.810651,128.51534,2024,2,7,6.8,-4.1,1.175,95.0,41.0,68.41666666666667,0.0,"33,587",-4.175445272428006,4991905618,2.3939948819202567e-05,0
대구 달서구 도원동 1475,달서구,도원동,0.12,1,35.80189,128.53514,2024,2,7,6.5,-1.8,2.1625,82.0,39.0,57.958333333333336,0.0,"33,065",-5.558931179643967,10613661868,3.928738119035251e-05,0
대구 달서구 도원동 1475,달서구,도원동,0.04,1,35.803511,128.538008,2024,2,7,6.5,-1.8,2.1625,82.0,39.0,57.958333333333336,0.0,"33,065",-5.558129378920694,8251001575,4.0571694367932796e-05,0
대구 달서구 도원동 1463,달서구,도원동,0.4,1,35.804816,128.532107,2024,2,7,6.5,-1.8,2.1625,82.0,39.0,57.958333333333336,0.0,"33,065",-5.561737482175424,436833727,4.156912573563656e-05,0
대구 달서구 진천동 808-9,달서구,진천동,0.1,1,35.815178,128.528349,2024,2,7,6.5,-1.8,2.1625,82.0,39.0,57.958333333333336,0.0,"50,198",-5.72701198649396,436702162,2.7222190235920988e-05,0
대구 달서구 진천동 808-9,달서구,진천동,0.04,1,35.815641,128.529507,2024,2,7,6.5,-1.8,2.1625,82.0,39.0,57.958333333333336,0.0,"50,198",-5.726410635951506,4991562316,2.6825747577166968e-05,0
대구 달서구 진천동 808-9,달서구,진천동,0.08,1,35.815924,128.530103,2024,2,7,6.5,-1.8,2.1625,82.0,39.0,57.958333333333336,0.0,"50,198",-5.726811536313143,4632403486,2.8994205912619587e-05,0
대구 달서구 상인동 1336,달서구,상인동,0.04,1,35.817045,128.532477,2024,2,7,6.5,-1.8,2.1625,82.0,39.0,57.958333333333336,0.0,"34,003",-5.567342465892906,6245137450,4.1201187115332906e-05,0
대구 달서구 월성동 78,달서구,월성동,0.16,1,35.831325,128.524983,2024,2,7,6.5,-1.8,2.1625,82.0,39.0,57.958333333333336,0.0,"40,650",-5.633832362184948,436866577,4.09519404552037e-05,0
대구 달서구 월성동 77,달서구,월성동,0.09,1,35.833235,128.525728,2024,2,7,6.5,-1.8,2.1625,82.0,39.0,57.958333333333336,0.0,"40,650",-5.633130786552083,4666458194,2.211715644947945e-05,0
대구 북구 금호동 609-29,북구,금호동,1.5,1,35.887079,128.528178,2024,2,7,6.5,-1.8,2.1625,82.0,39.0,57.958333333333336,0.0,"33,939",-5.581346717614798,4681498135,1.678141884130899e-05,0
대구 달서구 신당동 1846-3,달서구,신당동,0.06,1,35.853654,128.499575,2024,2,7,6.5,-1.8,2.1625,82.0,39.0,57.958333333333336,0.0,"29,212",-5.520485453724187,436840868,4.463902715132752e-05,0
대구 달서구 이곡동 1188-1,달서구,이곡동,0.06,1,35.853461,128.499763,2024,2,7,6.5,-1.8,2.1625,82.0,39.0,57.958333333333336,0.0,"21,252",-5.442301901166826,436840868,4.463902715132752e-05,0
대구 북구 침산동 732,북구,침산동,2.0,1,35.904014,128.586143,2024,2,8,7.6,-0.5,3.2916666666666665,77.0,35.0,55.375,0.0,"3,691",-5.608095988685873,5303789697,2.62735395793379e-05,0
대구 북구 침산동 954,북구,침산동,1.05,1,35.904098,128.583142,2024,2,8,7.6,-0.5,3.2916666666666665,77.0,35.0,55.375,0.0,"3,691",-5.598574605097001,5303789848,1.6310006572319408e-05,0
대구 수성구 범어동 834,수성구,범어동,0.49,1,35.866403,128.627076,2024,2,8,7.6,-0.5,3.2916666666666665,77.0,35.0,55.375,0.0,"18,556",-5.738966837818655,3730190785,1.7661115634011548e-05,0
대구 동구 신암동 369,동구,신암동,0.35,1,35.884243,128.634387,2024,2,8,7.6,-0.5,3.2916666666666665,77.0,35.0,55.375,0.0,"11,087",-5.664202762677182,8247808765,2.852642921907737e-05,0
대구 동구 효목동 205,동구,효목동,0.09,1,35.886367,128.638038,2024,2,8,9.0,-2.1,2.7916666666666665,88.0,33.0,60.91666666666666,0.0,"12,283",-4.754722158592301,3110817035,1.8604453183165877e-05,0
대구 동구 입석동 970-16,동구,입석동,0.42,1,35.894457,128.644827,2024,2,8,9.0,-2.1,2.7916666666666665,88.0,33.0,60.91666666666666,0.0,"13,359",-4.768598117047126,4637447976,6.25254462412417e-05,3
대구 동구 율하동 1117,동구,율하동,0.42,1,35.86952,128.692682,2024,2,8,8.3,-1.9,2.495833333333333,85.0,33.0,60.66666666666666,0.0,"38,914",-5.352274488917002,5305332273,1.5203965987664628e-05,0
대구 동구 율하동 1116,동구,율하동,0.06,1,35.868094,128.694556,2024,2,8,8.3,-1.9,2.495833333333333,85.0,33.0,60.66666666666666,0.0,"38,914",-5.348666385662272,436666447,4.103916535504751e-05,0
대구 남구 대명동 1291,남구,대명동,0.25,1,35.843288,128.570375,2024,2,8,7.6,-0.5,3.2916666666666665,77.0,35.0,55.375,0.0,"10,120",-5.653702585224979,4635308332,3.764563675546997e-05,0
대구 동구 율하동 1626,동구,율하동,0.06,1,35.86089,128.69228,2024,2,8,8.3,-1.9,2.495833333333333,85.0,33.0,60.66666666666666,0.0,"38,914",-5.348666385662272,1880695846,4.251321116804066e-05,0
대구 달서구 장기동 65-6,달서구,장기동,0.14,1,35.852424,128.522233,2024,2,8,7.5,-1.1,2.704166666666667,82.0,38.0,58.29166666666666,0.0,"15,996",-5.142395028154859,11428271139,4.1452170046991844e-05,0
대구 서구 상리동 산 143-4,서구,상리동,0.18,1,35.870066,128.531278,2024,2,8,7.5,-1.1,2.704166666666667,82.0,38.0,58.29166666666666,0.0,"18,327",-5.165691137186246,7120490350,5.011649471405062e-05,3
대구 서구 이현동 산 96-3,서구,이현동,0.1,1,35.872638,128.531676,2024,2,8,7.5,-1.1,2.704166666666667,82.0,38.0,58.29166666666666,0.0,"18,327",-5.164889336462973,436844999,3.9546919895396155e-05,0
대구 서구 비산동 1530-2,서구,비산동,0.12,1,35.893658,128.551866,2024,2,8,7.5,-1.1,2.704166666666667,82.0,38.0,58.29166666666666,0.0,"8,614",-5.069688172825996,7105515953,2.6806053258854386e-05,0
대구 서구 비산동 874,서구,비산동,0.08,1,35.889369,128.563815,2024,2,8,7.5,-1.1,2.704166666666667,82.0,38.0,58.29166666666666,0.0,"8,614",-5.06928727246436,2889175800,2.4537278864319402e-05,0
대구 중구 대신동 1001-2,중구,대신동,0.64,1,35.868266,128.582215,2024,2,8,7.6,-0.5,3.2916666666666665,77.0,35.0,55.375,0.0,"7,488",-5.631759716724432,436833420,2.7741657771157896e-05,0
대구 중구 남산동 2959-2,중구,남산동,0.63,1,35.862604,128.574902,2024,2,8,7.6,-0.5,3.2916666666666665,77.0,35.0,55.375,0.0,"4,144",-5.598814541916459,436807150,3.9043094032278714e-05,0
대구 중구 남산동 709-85,중구,남산동,0.3,1,35.858493,128.591574,2024,2,8,7.6,-0.5,3.2916666666666665,77.0,35.0,55.375,0.0,"4,144",-5.595507113932957,369768954,5.545126320300978e-05,3
대구 중구 남산동 695-22,중구,남산동,0.08,1,35.860354,128.592472,2024,2,8,7.6,-0.5,3.2916666666666665,77.0,35.0,55.375,0.0,"4,144",-5.593302161943955,2694336101,3.639604160541083e-05,0
대구 동구 용계동 944,동구,용계동,0.48,1,35.87413,128.686702,2024,2,8,9.0,-2.1,2.7916666666666665,88.0,33.0,60.91666666666666,0.0,"15,669",-4.791888413118161,8218409285,5.326796338560235e-05,3
대구 수성구 만촌동 1320,수성구,만촌동,0.2,1,35.859018,128.64508,2024,2,8,9.0,-2.1,2.7916666666666665,88.0,33.0,60.91666666666666,0.0,"21,223",-4.843633800398711,3781577949,1.4138077559025228e-05,0
